ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3 BLOCK,Unnamed: 0,LOT,STATUS3,BLOCK
11377,37-68,64TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,82.0,,1218.0
11377,37-70,64TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,83.0,,1218.0
11377,37-80,64TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,1.0,,1218.0
11377,39-36,64TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,ROOMING HOUSE,,,25.0,,1295.0
11377,39-55,64TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,11.0,,1296.0
11377,51-49,64TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,1.0,,2357.0
11377,35-46,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,1.0,J-51,1204.0
11377,35-58,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,1.0,J-51,1204.0
11377,37-06,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,32.0,J-51,1219.0
11377,37-16,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,32.0,J-51,1219.0
11377,37-26,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,32.0,J-51,1219.0
11377,38-05,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,,38.0,,1223.0
11377,39-11,65TH,PL,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,21.0,,1298.0
11377,39-15,65TH,PL,,,,63,WOODSIDE,MULTIPLE DWELLING B,,,,20.0,,1298.0
11377,39-19,65TH,PL,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,18.0,,1298.0
11377,39-20,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,38.0,,1296.0
11377,39-21,65TH,PL,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,16.0,,1298.0
11377,39-24,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,40.0,,1296.0
11377,39-25,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,J-51,,,17.0,,1297.0
11377,39-37,65TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING B,,,,16.0,,1297.0
11377,39-39,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,15.0,,1297.0
11377,39-46,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,51.0,,1296.0
11377,39-48,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,52.0,,1296.0
11377,39-62,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,59.0,,1296.0
11377,39-82,65TH,PL,,,,63,WOODSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,50.0,,1297.0
11377,42-25,65TH,PL,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,31.0,,1343.0
11377,42-60,65TH,PL,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,27.0,,1342.0
11377,42-64,65TH,PL,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,29.0,,1342.0
11377,43-05,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,9.0,,1342.0
11377,46-25,65TH,PL,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,5.0,,2391.0
11377,48-01,65TH,PL,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,23.0,,2389.0
11377,48-21,65TH,PL,,,,63,FLUSHING,MULTIPLE DWELLING B,ROOMING HOUSE,,,14.0,,2389.0
11377,50-41,65TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,2.0,,2386.0
11377,41-30,66TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (16),,,75.0,,1298.0
11377,41-42,66TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,79.0,,1298.0
11377,44-09,66TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,11.0,,2420.0
11377,40-07,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,24.0,,1299.0
11377,40-11,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,23.0,,1299.0
11377,40-12,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,39.0,,1298.0
11377,40-15,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,22.0,,1299.0
11377,40-17,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,GARDEN COMPLEX,,,21.0,,1299.0
11377,40-18,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,41.0,,1298.0
11377,40-19,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,20.0,,1299.0
11377,40-21,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,GARDEN COMPLEX,,,19.0,,1299.0
11377,40-22,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,44.0,,1298.0
11377,40-23,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,17.0,,1299.0
11377,40-27,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,16.0,,1299.0
11377,40-29,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,14.0,,1299.0
11377,40-35,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,10.0,,1299.0
11377,40-47 TO 40-49,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,5.0,,1299.0
11377,41-01,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,18.0,,1307.0
11377,41-27,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,7.0,,1307.0
11377,41-28,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,125.0,,1306.0
11377,41-38,67TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,130.0,,1306.0
11377,46-01,67TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,23.0,,2431.0
11377,31-16,68TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,30.0,,1138.0
11377,40-09,68TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,23.0,,1300.0
11377,40-11,68TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,22.0,,1300.0
11377,40-18,68TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,40.0,,1299.0
11377,40-43,68TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,6.0,,1300.0
11377,40-44,68TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,52.0,,1299.0
11377,40-46,68TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,152.0,,1299.0
11377,41-53,68TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,63.0,,1308.0
11377,50-03,68TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,16.0,,2427.0
11377,50-05,68TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,14.0,,2427.0
11377,50-60,68TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,1.0,,2424.0
11377,32-25,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,71.0,,1165.0
11377,32-45,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,58.0,,1165.0
11377,34-27,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,58.0,,1256.0
11377,34-33,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,52.0,,1256.0
11377,34-45,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,44.0,,1256.0
11377,37-06,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,15.0,,1221.0
11377,40-20,69TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,40.0,,1300.0
11377,40-33,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING B,,,,10.0,,1301.0
11377,41-02,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,31.0,,1308.0
11377,41-38,69TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,J-51,,,48.0,,1308.0
11377,40-17,70TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,18.0,,1302.0
11377,41-37,70TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,13.0,,1310.0
11377,41-39,70TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,13.0,,1310.0
11377,41-59,70TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,2.0,,1310.0
11377,46-02,70TH,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (16),,,34.0,,2432.0
11377,41-39,71ST,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,ROOMING HOUSE,,,19.0,421-A (1-15),1311.0
11377,40-11,72ND,ST,,,,63,FLUSHING,MULTIPLE DWELLING B,,,,25.0,,1304.0
11377,40-19,72ND,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,21.0,,1304.0
11377,41-40 TO 41-42,72ND,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,ROOMING HOUSE,,,119.0,421-A (1-15),1311.0
11377,41-66,72ND,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,74.0,,1311.0
11377,47-01,72ND,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,,,
11377,47-03,72ND,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,,,
11377,40-07,73RD,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,7501.0,,1305.0
11377,40-12 TO 40-16,73RD,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,49.0,,1304.0
11377,40-24,73RD,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,53.0,,1304.0
11377,40-30,73RD,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,57.0,,1304.0
11377,41-18,73RD,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (16),,,34.0,,1312.0
11377,41-26,73RD,ST,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,35.0,,1312.0
11377,41-42,73RD,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,43.0,,1312.0
11377,51-03,BROADWAY,,,,,63,FLUSHING,MULTIPLE DWELLING B,,,,65.0,,1154.0
11377,60-11,BROADWAY,,,,,63,FLUSHING,MULTIPLE DWELLING A,EVICT COOP/CONDO,,,55.0,,1188.0
11377,72-35,CALAMUS,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,45.0,,2466.0
11377,72-37,CALAMUS,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,44.0,,2466.0
11377,30-15 TO 30-31,HOBART,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,1.0,,1111.0
11377,30-45 TO 30-47,HOBART,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,1.0,,1111.0
11377,30-51 TO 30-69,HOBART,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,1.0,,1111.0
11377,47-10,LAUREL HILL,BLVD,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,22.0,,2305.0
11377,64-21,LAUREL HILL,BLVD,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,60.0,,2325.0
11377,69-01,NORTHERN,BLVD,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,45.0,,1165.0
11377,51-23,QUEENS,BLVD,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,51.0,,1320.0
11377,51-25 TO 51-27,QUEENS,BLVD,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (16),,,47.0,,1320.0
11377,52-05,QUEENS,BLVD,43-41,52ND,ST,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,1.0,,1321.0
11377,58-12,QUEENS,BLVD,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,7501.0,,2313.0
11377,59-29,QUEENS,BLVD,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,71.0,,1334.0
11377,52-04,ROOSEVELT,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,54.0,,1321.0
11377,52-08,ROOSEVELT,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,57.0,,1321.0
11377,52-10,ROOSEVELT,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING B,GARDEN COMPLEX,,,58.0,,1321.0
11377,52-12,ROOSEVELT,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,158.0,,1321.0
11377,52-22,ROOSEVELT,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,61.0,421-A (16),1321.0
11377,54-02,ROOSEVELT,AVE,,,,63,FLUSHING,MULTIPLE DWELLING B,,,,87.0,,1323.0
11377,65-25,ROOSEVELT,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,24.0,421-A (16),1223.0
11377,65-27,ROOSEVELT,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,7505.0,421-A (16),1223.0
11377,49-11 TO 49-15,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,67.0,,132.0
11377,51-04,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,60.0,,1314.0
11377,51-11,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,72.0,,128.0
11377,51-13,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,GARDEN COMPLEX,,,171.0,,128.0
11377,51-15,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,71.0,,128.0
11377,51-17,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,70.0,,128.0
11377,51-22,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,23.0,,1314.0
11377,51-26,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,24.0,,1314.0
11377,52-01,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,5.0,,1238.0
11377,52-05,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,4.0,,1238.0
11377,52-09,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,2.0,,1238.0
11377,52-11,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,1.0,,1238.0
11377,52-15,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,69.0,,1238.0
11377,52-17,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,68.0,,1238.0
11377,52-21,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,67.0,,1238.0
11377,52-23,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,GARDEN COMPLEX,,,65.0,,1238.0
11377,52-25,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,64.0,,1238.0
11377,52-31,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,,61.0,,1238.0
11377,53-01,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,59.0,,1238.0
11377,53-06,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,54.0,,1316.0
11377,53-07,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,56.0,,1238.0
11377,53-09,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,55.0,,1238.0
11377,53-11,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,53.0,,1238.0
11377,53-15,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,52.0,,1238.0
11377,53-17,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING B,,,,50.0,,1238.0
11377,53-21,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,49.0,,1238.0
11377,53-23,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,GARDEN COMPLEX,,,48.0,,1238.0
11377,53-29,SKILLMAN,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,46.0,,1238.0
11377,53-30,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,57.0,,1316.0
11377,54-06,SKILLMAN,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,81.0,,1317.0
11377,64-09,TYLER,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,58.0,,2357.0
11377,55-05,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,1.0,,1226.0
11377,56-14,WOODSIDE,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,99.0,,1240.0
11377,56-18,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING B,,,,102.0,,1240.0
11377,56-20,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING B,,,,102.0,,1240.0
11377,57-04,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,421-A (1-15),,,89.0,,1241.0
11377,59-16,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,46.0,,1331.0
11377,60-15,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,1.0,,1293.0
11377,61-07,WOODSIDE,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,36.0,,1294.0
11377,61-17,WOODSIDE,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,29.0,,1294.0
11377,61-25,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,29.0,,1294.0
11377,62-01,WOODSIDE,AVE,39-75,62ND,ST,63,WOODSIDE,MULTIPLE DWELLING A,,,,23.0,,1294.0
11377,66-04,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,17.0,,1344.0
11377,66-06,WOODSIDE,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,19.0,,1344.0
11377,66-14,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,22.0,,1344.0
11377,70-06,WOODSIDE,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,16.0,,1349.0
11377,71-17,WOODSIDE,AVE,,,,63,WOODSIDE,MULTIPLE DWELLING A,,,,77.0,,1311.0
11378,67-19,52ND,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,,,,9.0,,2421.0
11378,64-05,53RD,DR,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,106.0,,2374.0
11378,59-47 TO 59-49,56TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,GARDEN COMPLEX,,,110.0,,2690.0
11378,59-48,56TH,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,34.0,,2689.0
11378,60-19,56TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,,,,91.0,,2704.0
11378,70-18,57TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,421-A (1-15),,,127.0,,2799.0
11378,70-20,57TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,,,,227.0,,2799.0
11378,70-22,57TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,,,,229.0,,2799.0
11378,70-24,57TH,DR,,,,63,MASPETH,MULTIPLE DWELLING B,,,,130.0,,2799.0
11378,70-34,57TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,,,,137.0,,2799.0
11378,70-36,57TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,421-A (1-15),,,138.0,,2799.0
11378,70-38,57TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,421-A (1-15),,,238.0,,2799.0
11378,68-10,58TH,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,421-A (1-15),,,11.0,,2777.0
11378,60-38,59TH,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,26.0,,2728.0
11378,60-67,59TH,RD,,,,63,MASPETH,MULTIPLE DWELLING A,,,,1.0,,2740.0
11378,60-06,60TH,DR,,,,63,MASPETH,MULTIPLE DWELLING A,,,,1.0,,2734.0
11378,60-31,60TH,PL,,,,63,MASPETH,MULTIPLE DWELLING A,421-A (1-15),,,19.0,,2735.0
11378,56-34,61ST,ST,,,,63,MASPETH,MULTIPLE DWELLING A,,,,73.0,,2704.0
11378,57-18,61ST,ST,,,,63,MASPETH,MULTIPLE DWELLING A,,,,62.0,,2693.0
11378,59-20,61ST,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,24.0,,2740.0
11378,5300,65TH,PL,,,,63,MASPETH,MULTIPLE DWELLING A,,,,160.0,,2374.0
11378,56-18,68TH,ST,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,37.0,,2394.0
11378,55-26,69TH,ST,,,,63,MASPETH,MULTIPLE DWELLING A,,,,80.0,,2398.0
11378,57-16,69TH,LN,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,13.0,,2792.0
11378,54-27,ARNOLD,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,,,,36.0,,2638.0
11378,54-41,ARNOLD,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,,,,29.0,,2638.0
11378,54-08,FLUSHING,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,3.0,,2635.0
11378,54-16,FLUSHING,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,,,,7.0,,2635.0
11378,60-39,FLUSHING,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,421-A (1-15),,,56.0,,2698.0
11378,60-59,FLUSHING,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,,,,148.0,,2698.0
11378,61-25,FLUSHING,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,76.0,,2713.0
11378,61-27,FLUSHING,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,74.0,,2713.0
11378,58-30,FRESH POND,RD,,,,63,MASPETH,MULTIPLE DWELLING A,,,,48.0,,2739.0
11378,58-34,FRESH POND,RD,,,,63,MASPETH,MULTIPLE DWELLING A,,,,50.0,,2739.0
11378,60-15,FRESH POND,RD,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,1.0,,2757.0
11378,60-61,FRESH POND,RD,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,10.0,,2762.0
11378,61-49,GRAND,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,,,
11378,66-06,GRAND,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,12.0,,2774.0
11378,73-33,GRAND,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,47.0,,2491.0
11378,73-35,GRAND,AVE,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,45.0,,2491.0
11378,55-18,NURGE,AVE,,,,63,MASPETH,MULTIPLE DWELLING A,,,,30.0,,2641.0
11378,73-26,QUEENS MIDTOWN,EXPY,,,,63,MASPETH,MULTIPLE DWELLING A,421-A (1-15),,,53.0,,2812.0
11378,73-30,QUEENS MIDTOWN,EXPY,,,,63,MASPETH,MULTIPLE DWELLING A,,,,54.0,,2812.0
11378,73-32,QUEENS MIDTOWN,EXPY,,,,63,MASPETH,MULTIPLE DWELLING A,,,,55.0,,2812.0
11379,84-36 TO 84-39,60TH,DR,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,421-A (1-15),,,27.0,,2900.0
11379,69-19,62ND,DR,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,34.0,,2952.0
11379,69-21,62ND,DR,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,421-A (16),,,33.0,,2952.0
11379,84-31,62ND,DR,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,85.0,,2974.0
11379,84-35,62ND,DR,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,85.0,,2974.0
11379,69-16,66TH,DR,,,,63,FLUSHING,MULTIPLE DWELLING A,,,,19.0,,3050.0
11379,79-33,67TH,RD,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,49.0,,3780.0
11379,78-09,69TH,RD,,,,63,FLUSHING,MULTIPLE DWELLING A,421-A (1-15),,,46.0,,3797.0
11379,66-16,70TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,421-A (1-15),,,38.0,,3048.0
11379,66-18,70TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,421-A (1-15),,,39.0,,3048.0
11379,66-53,71ST,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,50.0,,3055.0
11379,66-38,74TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,421-A (1-15),,,43.0,,3058.0
11379,67-05,75TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,7.0,,3773.0
11379,67-45,75TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,63.0,,3774.0
11379,69-35,75TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,109.0,,3788.0
11379,67-28,78TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,27.0,,3774.0
11379,66-42,79TH,PL,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,43.0,,3069.0
11379,66-52,79TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,58.0,,3068.0
11379,60-22,82ND,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,33.0,,2919.0
11379,60-32,82ND,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING B,,,,37.0,,2919.0
11379,60-34,82ND,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,421-A (1-15),,,39.0,,2919.0
11379,60-36,82ND,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,40.0,,2919.0
11379,60-38,82ND,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,41.0,,2919.0
11379,62-05 TO 62-09,84TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,60.0,,2974.0
11379,62-25 TO 62-29,84TH,ST,,,,63,MIDDLE VILLAGE,MULTIPLE DWELLING A,,,,60.0,,2974.0
